run,size,strategy,mlm_prob,learning_rate,eval_loss,eval_masked_accuracy,eval_perplexity,train_loss,epoch,num_parameters,train_runtime,eval_runtime
mask_span__mlm_0p15__lr_1e-4,small,span,0.15,0.0001,0.38128775358200073,0.885009765625,1.4641688646328486,0.6814137179056804,3.066,34149495.0,7736.1342,5.5245
mask_span__mlm_0p15__lr_2e-4,small,span,0.15,0.0002,0.3302268385887146,0.89306640625,1.3912836895003449,0.6168509670893352,3.066,34149495.0,8156.5623,7.1875
mask_span__mlm_0p15__lr_4e-4,small,span,0.15,0.0004,0.39613258838653564,0.870361328125,1.4860663396279377,0.6793055411020915,3.066,34149495.0,7827.0396,5.3073
mask_span__mlm_0p20__lr_1e-4,small,span,0.2,0.0001,0.3720373809337616,0.88037109375,1.450687208322067,0.6786050156911214,3.066,34149495.0,13034.6646,9.4446
mask_span__mlm_0p20__lr_2e-4,small,span,0.2,0.0002,0.3151889145374298,0.895751953125,1.3705181973138132,0.6128440437952677,3.066,34149495.0,21282.2301,14.8134
mask_span__mlm_0p20__lr_4e-4,small,span,0.2,0.0004,0.3805765211582184,0.87353515625,1.4631278705007014,0.6793200481414795,3.066,34149495.0,9012.2488,6.8166
mask_span__mlm_0p25__lr_1e-4,small,span,0.25,0.0001,0.3682335615158081,0.87890625,1.4451795378824492,0.6775038443247478,3.066,34149495.0,8353.127,6.2425
mask_span__mlm_0p25__lr_2e-4,small,span,0.25,0.0002,0.3181847929954529,0.897216796875,1.3746302598016087,0.6164504933039348,3.066,34149495.0,9793.1721,7.4249
mask_span__mlm_0p25__lr_4e-4,small,span,0.25,0.0004,0.37736940383911133,0.873046875,1.4584429643046395,0.6707157080332438,3.066,34149495.0,9149.61,7.649
mask_standard__mlm_0p15__lr_1e-4,small,standard,0.15,0.0001,0.46387967467308044,0.8571796688784384,1.5902316137889372,0.7373939118703207,3.066,34149495.0,3063.036,2.8885
mask_standard__mlm_0p15__lr_2e-4,small,standard,0.15,0.0002,0.3955443799495697,0.8752174193132771,1.4851924799001053,0.642528923034668,3.066,34149495.0,2834.6331,3.0222
mask_standard__mlm_0p15__lr_4e-4,small,standard,0.15,0.0004,0.3744058609008789,0.8805643239064613,1.454127204085947,0.6228721523284912,3.066,34149495.0,2832.8619,2.8656
mask_standard__mlm_0p20__lr_1e-4,small,standard,0.2,0.0001,0.49809131026268005,0.8453722966761817,1.6455773746465676,0.7713561884562175,3.066,34149495.0,2846.4924,3.0399
mask_standard__mlm_0p20__lr_2e-4,small,standard,0.2,0.0002,0.4311279058456421,0.8646281871401615,1.5389923834907642,0.67338366800944,3.066,34149495.0,2827.2504,3.0969
mask_standard__mlm_0p20__lr_4e-4,small,standard,0.2,0.0004,0.40916740894317627,0.8717886690212395,1.5055637442247625,0.64048941116333,3.066,34149495.0,2700.2748,3.9035
mask_standard__mlm_0p25__lr_1e-4,small,standard,0.25,0.0001,0.5388973951339722,0.8336744545279011,1.714115827392142,0.8167551712036133,3.066,34149495.0,2639.4487,4.1237
mask_standard__mlm_0p25__lr_2e-4,small,standard,0.25,0.0002,0.4714963138103485,0.8543348136705928,1.6023900786763756,0.7198456993103027,3.066,34149495.0,2673.3808,2.7944
mask_standard__mlm_0p25__lr_4e-4,small,standard,0.25,0.0004,0.443800151348114,0.8609384050975092,1.5586189665953454,0.6782873200734456,3.066,34149495.0,3006.0511,2.8947
mask_hetero_span__mlm_0p15__lr_1e-4,small,hetero_span,0.15,0.0001,hetero_span,0.15,True,best_model_final_eval,"Final eval after training; if load_best_model_at_end was enabled, the best checkpoint was loaded first. Validation masking uses this run-specific masking_strategy and mlm_probability.",runs/chembl36_small_mask_mlm_lr_sweep/mask_hetero_span__mlm_0p15__lr_1e-4/checkpoint-25000,25000,0.7695276737213135,0.774339395157239,30000,0.7775648236274719,0.76885,0.7775648236274719,0.76885,2.1761664586896132,0.7775648236274719,0.76885,2.1761664586896132,1.1322533317565917,3.066,34149495.0,4627.7007,3.391
mask_hetero_span__mlm_0p15__lr_2e-4,small,hetero_span,0.15,0.0002,hetero_span,0.15,True,best_model_final_eval,"Final eval after training; if load_best_model_at_end was enabled, the best checkpoint was loaded first. Validation masking uses this run-specific masking_strategy and mlm_probability.",runs/chembl36_small_mask_mlm_lr_sweep/mask_hetero_span__mlm_0p15__lr_2e-4/checkpoint-25000,25000,0.6751483678817749,0.7995579222345022,30000,0.6832009553909302,0.79415,0.6832009553909302,0.79415,1.9802061498862995,0.6832009553909302,0.79415,1.9802061498862995,1.007370956802368,3.066,34149495.0,4727.2766,3.7369
mask_hetero_span__mlm_0p15__lr_4e-4,small,hetero_span,0.15,0.0004,hetero_span,0.15,True,best_model_final_eval,"Final eval after training; if load_best_model_at_end was enabled, the best checkpoint was loaded first. Validation masking uses this run-specific masking_strategy and mlm_probability.",runs/chembl36_small_mask_mlm_lr_sweep/mask_hetero_span__mlm_0p15__lr_4e-4/checkpoint-25000,25000,0.6504904627799988,0.8056364915100974,30000,0.6580096483230591,0.80475,0.6580096483230591,0.80475,1.9309452470331396,0.6580096483230591,0.80475,1.9309452470331396,0.9622974295298259,3.066,34149495.0,5160.353,3.7866
mask_hetero_span__mlm_0p20__lr_1e-4,small,hetero_span,0.2,0.0001,hetero_span,0.2,True,best_model_final_eval,"Final eval after training; if load_best_model_at_end was enabled, the best checkpoint was loaded first. Validation masking uses this run-specific masking_strategy and mlm_probability.",runs/chembl36_small_mask_mlm_lr_sweep/mask_hetero_span__mlm_0p20__lr_1e-4/checkpoint-30000,30000,0.8157389760017395,0.7594689418706643,30000,0.8263139724731445,0.7609321288672156,0.8263139724731445,0.7609321288672156,2.284881064565574,0.8263139724731445,0.7609321288672156,2.284881064565574,1.1744769777933757,3.066,34149495.0,5423.5496,3.8717
mask_hetero_span__mlm_0p20__lr_2e-4,small,hetero_span,0.2,0.0002,hetero_span,0.2,True,best_model_final_eval,"Final eval after training; if load_best_model_at_end was enabled, the best checkpoint was loaded first. Validation masking uses this run-specific masking_strategy and mlm_probability.",runs/chembl36_small_mask_mlm_lr_sweep/mask_hetero_span__mlm_0p20__lr_2e-4/checkpoint-30000,30000,0.7191298007965088,0.7868591021449645,30000,0.7246770858764648,0.7851546886241906,0.7246770858764648,0.7851546886241906,2.06406447676982,0.7246770858764648,0.7851546886241906,2.06406447676982,1.0438596399943034,3.066,34149495.0,4748.5293,3.7611
mask_hetero_span__mlm_0p20__lr_4e-4,small,hetero_span,0.2,0.0004,hetero_span,0.2,True,best_model_final_eval,"Final eval after training; if load_best_model_at_end was enabled, the best checkpoint was loaded first. Validation masking uses this run-specific masking_strategy and mlm_probability.",runs/chembl36_small_mask_mlm_lr_sweep/mask_hetero_span__mlm_0p20__lr_4e-4/checkpoint-30000,30000,0.6955605745315552,0.7924009249661111,30000,0.6959953904151917,0.792789191781917,0.6959953904151917,0.792789191781917,2.005704539717203,0.6959953904151917,0.792789191781917,2.005704539717203,1.0017758694966634,3.066,34149495.0,4208.8287,3.8165
mask_hetero_span__mlm_0p25__lr_1e-4,small,hetero_span,0.25,0.0001,hetero_span,0.25,True,best_model_final_eval,"Final eval after training; if load_best_model_at_end was enabled, the best checkpoint was loaded first. Validation masking uses this run-specific masking_strategy and mlm_probability.",runs/chembl36_small_mask_mlm_lr_sweep/mask_hetero_span__mlm_0p25__lr_1e-4/checkpoint-30000,30000,0.8869973421096802,0.7441416071608167,30000,0.8869973421096802,0.7441416071608167,0.8869973421096802,0.7441416071608167,2.42782875655844,0.8869973421096802,0.7441416071608167,2.42782875655844,1.2327203880310058,3.066,34149495.0,4678.644,4.3965
mask_hetero_span__mlm_0p25__lr_2e-4,small,hetero_span,0.25,0.0002,hetero_span,0.25,True,best_model_final_eval,"Final eval after training; if load_best_model_at_end was enabled, the best checkpoint was loaded first. Validation masking uses this run-specific masking_strategy and mlm_probability.",runs/chembl36_small_mask_mlm_lr_sweep/mask_hetero_span__mlm_0p25__lr_2e-4/checkpoint-30000,30000,0.7872597575187683,0.7680780448556773,30000,0.7872597575187683,0.7680780448556773,0.7872597575187683,0.7680780448556773,2.1973668507881072,0.7872597575187683,0.7680780448556773,2.1973668507881072,1.1034806869506837,3.066,34149495.0,5549.816,5.2987
mask_hetero_span__mlm_0p25__lr_4e-4,small,hetero_span,0.25,0.0004,hetero_span,0.25,True,best_model_final_eval,"Final eval after training; if load_best_model_at_end was enabled, the best checkpoint was loaded first. Validation masking uses this run-specific masking_strategy and mlm_probability.",runs/chembl36_small_mask_mlm_lr_sweep/mask_hetero_span__mlm_0p25__lr_4e-4/checkpoint-30000,30000,0.7433351874351501,0.7821583023232425,30000,0.7433351874351501,0.7821583023232425,0.7433351874351501,0.7821583023232425,2.102937522300866,0.7433351874351501,0.7821583023232425,2.102937522300866,1.0446549558003744,3.066,34149495.0,5785.5691,4.1076
mask_standard__mlm_0p15__lr_2e-4,base,standard,0.15,0.0002,standard,0.15,True,best_model_final_eval,"Final eval after training; if load_best_model_at_end was enabled, the best checkpoint was loaded first. Validation masking uses this run-specific masking_strategy and mlm_probability.",runs/chembl36_base_standard_mlm_lr_sweep/mask_standard__mlm_0p15__lr_2e-4/checkpoint-30000,30000,0.317152738571167,0.896364449555939,30000,0.317152738571167,0.896364449555939,0.317152738571167,0.896364449555939,1.3732122983927562,0.317152738571167,0.896364449555939,1.3732122983927562,0.5821129042307536,3.0662,114341239.0,9970.016,4.3827
mask_standard__mlm_0p15__lr_4e-4,base,standard,0.15,0.0004,standard,0.15,True,best_model_final_eval,"Final eval after training; if load_best_model_at_end was enabled, the best checkpoint was loaded first. Validation masking uses this run-specific masking_strategy and mlm_probability.",runs/chembl36_base_standard_mlm_lr_sweep/mask_standard__mlm_0p15__lr_4e-4/checkpoint-30000,30000,0.4371747374534607,0.8598172640725832,30000,0.4371747374534607,0.8598172640725832,0.4371747374534607,0.8598172640725832,1.5483266040679715,0.4371747374534607,0.8598172640725832,1.5483266040679715,0.701745765431722,3.0662,114341239.0,9200.8383,4.3091
mask_standard__mlm_0p15__lr_8e-4,base,standard,0.15,0.0008,standard,0.15,True,best_model_final_eval,"Final eval after training; if load_best_model_at_end was enabled, the best checkpoint was loaded first. Validation masking uses this run-specific masking_strategy and mlm_probability.",runs/chembl36_base_standard_mlm_lr_sweep/mask_standard__mlm_0p15__lr_8e-4/checkpoint-30000,30000,0.867622971534729,0.7487620536877769,30000,0.868951678276062,0.7414861670180819,0.868951678276062,0.7414861670180819,2.384409914147003,0.868951678276062,0.7414861670180819,2.384409914147003,1.1804648343404134,3.0662,114341239.0,8024.4757,4.974
mask_standard__mlm_0p20__lr_2e-4,base,standard,0.2,0.0002,standard,0.2,True,best_model_final_eval,"Final eval after training; if load_best_model_at_end was enabled, the best checkpoint was loaded first. Validation masking uses this run-specific masking_strategy and mlm_probability.",runs/chembl36_base_standard_mlm_lr_sweep/mask_standard__mlm_0p20__lr_2e-4/checkpoint-30000,30000,0.3344809412956238,0.8950214882418273,30000,0.3344809412956238,0.8950214882418273,0.3344809412956238,0.8950214882418273,1.397214960382644,0.3344809412956238,0.8950214882418273,1.397214960382644,0.6021795029322307,3.0662,114341239.0,8134.3849,3.9424
mask_standard__mlm_0p20__lr_4e-4,base,standard,0.2,0.0004,standard,0.2,True,best_model_final_eval,"Final eval after training; if load_best_model_at_end was enabled, the best checkpoint was loaded first. Validation masking uses this run-specific masking_strategy and mlm_probability.",runs/chembl36_base_standard_mlm_lr_sweep/mask_standard__mlm_0p20__lr_4e-4/checkpoint-30000,30000,0.36993208527565,0.8807281858129316,30000,0.36993208527565,0.8807281858129316,0.36993208527565,0.8807281858129316,1.4476362955047348,0.36993208527565,0.8807281858129316,1.4476362955047348,0.6377957462310792,3.0662,114341239.0,8478.9687,4.445
mask_standard__mlm_0p20__lr_8e-4,base,standard,0.2,0.0008,standard,0.2,True,best_model_final_eval,"Final eval after training; if load_best_model_at_end was enabled, the best checkpoint was loaded first. Validation masking uses this run-specific masking_strategy and mlm_probability.",runs/chembl36_base_standard_mlm_lr_sweep/mask_standard__mlm_0p20__lr_8e-4/checkpoint-30000,30000,0.8505897521972656,0.7482254092423584,30000,0.8505897521972656,0.7482254092423584,0.8505897521972656,0.7482254092423584,2.341027070751278,0.8505897521972656,0.7482254092423584,2.341027070751278,1.1529135538736979,3.0662,114341239.0,9928.1239,5.0018
mask_standard__mlm_0p25__lr_2e-4,base,standard,0.25,0.0002,standard,0.25,True,best_model_final_eval,"Final eval after training; if load_best_model_at_end was enabled, the best checkpoint was loaded first. Validation masking uses this run-specific masking_strategy and mlm_probability.",runs/chembl36_base_standard_mlm_lr_sweep/mask_standard__mlm_0p25__lr_2e-4/checkpoint-30000,30000,0.3797605335712433,0.8795097132284921,30000,0.3797605335712433,0.8795097132284921,0.3797605335712433,0.8795097132284921,1.4619344632891687,0.3797605335712433,0.8795097132284921,1.4619344632891687,0.6394229745229085,3.0662,114341239.0,12248.3161,5.6045
mask_standard__mlm_0p25__lr_4e-4,base,standard,0.25,0.0004,standard,0.25,True,best_model_final_eval,"Final eval after training; if load_best_model_at_end was enabled, the best checkpoint was loaded first. Validation masking uses this run-specific masking_strategy and mlm_probability.",runs/chembl36_base_standard_mlm_lr_sweep/mask_standard__mlm_0p25__lr_4e-4/checkpoint-30000,30000,0.379338800907135,0.87981806968856,30000,0.379338800907135,0.87981806968856,0.379338800907135,0.87981806968856,1.4613180477636312,0.379338800907135,0.87981806968856,1.4613180477636312,0.6465402863820394,3.0662,114341239.0,13113.8305,5.7994
mask_standard__mlm_0p25__lr_8e-4,base,standard,0.25,0.0008,standard,0.25,True,best_model_final_eval,"Final eval after training; if load_best_model_at_end was enabled, the best checkpoint was loaded first. Validation masking uses this run-specific masking_strategy and mlm_probability.",runs/chembl36_base_standard_mlm_lr_sweep/mask_standard__mlm_0p25__lr_8e-4/checkpoint-30000,30000,0.8489524126052856,0.7530064754856615,30000,0.8489524126052856,0.7530064754856615,0.8489524126052856,0.7530064754856615,2.337197150737906,0.8489524126052856,0.7530064754856615,2.337197150737906,1.1280963239034016,3.0662,114341239.0,12407.9664,6.1068
